States,Regions,Dates,Usage,,,,
Telangana,South,16-01-2020 0.00,233.4,,,,
Telangana,South,17-01-2020 0.00,235.9,,,,
Telangana,South,18-01-2020 0.00,234.4,,,,
Telangana,South,19-01-2020 0.00,155.9,,,,
Telangana,South,20-01-2020 0.00,164.2,,,,
Telangana,South,21-01-2020 0.00,166.6,,,,
Telangana,South,22-01-2020 0.00,163.8,,,,
Telangana,South,23-01-2020 0.00,169.9,,,,
Telangana,South,24-01-2020 0.00,166.9,,,,
Telangana,South,25-01-2020 0.00,170.2,,,,
Telangana,South,26-01-2020 0.00,204,,,,
Telangana,South,27-01-2020 0.00,206.7,,,,
Telangana,South,28-01-2020 0.00,205.5,,,,
Telangana,South,29-01-2020 0.00,192.6,,,,
Telangana,South,30-01-2020 0.00,190.1,,,,
Telangana,South,31-01-2020 0.00,187.4,,,,
Telangana,South,01-02-2020 0.00,198.2,,,,
Telangana,South,02-02-2020 0.00,176,,,,
Telangana,South,03-02-2020 0.00,164,,,,
Telangana,South,04-02-2020 0.00,166.7,,,,
Telangana,South,05-02-2020 0.00,168.6,,,,
Telangana,South,13-02-2020 0.00,165.9,,,,
Telangana,South,14-02-2020 0.00,160.2,,,,
Telangana,South,15-02-2020 0.00,163.9,,,,
Telangana,South,16-02-2020 0.00,179.9,,,,
Telangana,South,17-02-2020 0.00,182,,,,
Telangana,South,18-02-2020 0.00,180.5,,,,
Telangana,South,19-02-2020 0.00,182.2,,,,
Telangana,South,20-02-2020 0.00,183.5,,,,
Telangana,South,21-02-2020 0.00,179.3,,,,
Telangana,South,22-02-2020 0.00,178.7,,,,
Telangana,South,23-02-2020 0.00,169.7,,,,
Telangana,South,24-02-2020 0.00,174.8,,,,
Telangana,South,25-02-2020 0.00,174.5,,,,
Telangana,South,26-02-2020 0.00,172.5,,,,
Telangana,South,27-02-2020 0.00,175,,,,
Telangana,South,28-02-2020 0.00,167,,,,
Telangana,South,29-02-2020 0.00,154.8,,,,
Telangana,South,01-03-2020 0.00,201,,,,
Telangana,South,02-03-2020 0.00,209.3,,,,
Telangana,South,03-03-2020 0.00,209.4,,,,
Telangana,South,04-03-2020 0.00,212.1,,,,
Telangana,South,05-03-2020 0.00,210.3,,,,
Telangana,South,13-03-2020 0.00,212.3,,,,
Telangana,South,14-03-2020 0.00,210.1,,,,
Telangana,South,15-03-2020 0.00,152.5,,,,
Telangana,South,16-03-2020 0.00,150.4,,,,
Telangana,South,17-03-2020 0.00,147.3,,,,
Telangana,South,18-03-2020 0.00,155.9,,,,
Telangana,South,19-03-2020 0.00,164.2,,,,
Telangana,South,20-03-2020 0.00,166.6,,,,
Telangana,South,21-03-2020 0.00,163.8,,,,
Telangana,South,22-03-2020 0.00,188.2,,,,
Telangana,South,23-03-2020 0.00,179.5,,,,
Telangana,South,24-03-2020 0.00,164.2,,,,
Telangana,South,25-03-2020 0.00,165.4,,,,
Telangana,South,26-03-2020 0.00,167.8,,,,
Telangana,South,27-03-2020 0.00,165.5,,,,
Telangana,South,28-03-2020 0.00,168.9,,,,
Telangana,South,29-03-2020 0.00,156.4,,,,
Telangana,South,30-03-2020 0.00,159.5,,,,
Telangana,South,31-03-2020 0.00,162.4,,,,
Telangana,South,01-04-2020 0.00,159.2,,,,
Telangana,South,02-04-2020 0.00,161.8,,,,
Telangana,South,03-04-2020 0.00,157.3,,,,
Telangana,South,04-04-2020 0.00,155.8,,,,
Telangana,South,05-04-2020 0.00,220.9,,,,
Telangana,South,13-04-2020 0.00,225.7,,,,
Telangana,South,14-04-2020 0.00,218.5,,,,
Telangana,South,15-04-2020 0.00,218.7,,,,
Telangana,South,16-04-2020 0.00,223.4,,,,
Telangana,South,17-04-2020 0.00,215.9,,,,
Telangana,South,18-04-2020 0.00,220.5,,,,
Telangana,South,19-04-2020 0.00,174,,,,
Telangana,South,20-04-2020 0.00,180,,,,
Telangana,South,21-04-2020 0.00,183.6,,,,
Telangana,South,22-04-2020 0.00,187.4,,,,
Telangana,South,23-04-2020 0.00,188.7,,,,
Telangana,South,24-04-2020 0.00,185.4,,,,
Telangana,South,25-04-2020 0.00,182.5,,,,
Telangana,South,26-04-2020 0.00,154.4,,,,
Telangana,South,27-04-2020 0.00,154.8,,,,
Telangana,South,28-04-2020 0.00,168.2,,,,
Telangana,South,29-04-2020 0.00,160.9,,,,
Telangana,South,30-04-2020 0.00,159.9,,,,
Telangana,South,01-05-2020 0.00,144,,,,
Telangana,South,02-05-2020 0.00,156,,,,
Telangana,South,03-05-2020 0.00,141.8,,,,
Telangana,South,04-05-2020 0.00,144.6,,,,
Telangana,South,05-05-2020 0.00,146.9,,,,
Telangana,South,13-05-2020 0.00,146.1,,,,
Telangana,South,14-05-2020 0.00,141.8,,,,
Telangana,South,15-05-2020 0.00,145.4,,,,
Telangana,South,16-05-2020 0.00,147.8,,,,
Telangana,South,17-05-2020 0.00,208.6,,,,
Telangana,South,18-05-2020 0.00,215.2,,,,
Telangana,South,19-05-2020 0.00,228.9,,,,
Telangana,South,20-05-2020 0.00,226.2,,,,
Telangana,South,21-05-2020 0.00,226.7,,,,
Telangana,South,22-05-2020 0.00,220.6,,,,
Telangana,South,23-05-2020 0.00,192.9,,,,
Telangana,South,01-06-2020 0.00,157.3,,,,
Telangana,South,02-06-2020 0.00,156,,,,
Telangana,South,03-06-2020 0.00,165.9,,,,
Telangana,South,04-06-2020 0.00,172.5,,,,
Telangana,South,05-06-2020 0.00,181.5,,,,
Telangana,South,01-07-2020 0.00,181.7,,,,
Telangana,South,02-07-2020 0.00,175.6,,,,
Telangana,South,03-07-2020 0.00,161.9,,,,
Telangana,South,04-07-2020 0.00,168.5,,,,
Telangana,South,05-07-2020 0.00,175.3,,,,
Telangana,South,01-08-2020 0.00,190.3,,,,
Telangana,South,02-08-2020 0.00,193.7,,,,
Telangana,South,03-08-2020 0.00,188.3,,,,
Telangana,South,04-08-2020 0.00,188.1,,,,
Telangana,South,05-08-2020 0.00,248.6,,,,
Telangana,South,01-09-2020 0.00,254,,,,
Telangana,South,02-09-2020 0.00,254.1,,,,
Telangana,South,03-09-2020 0.00,247.3,,,,
Telangana,South,04-09-2020 0.00,244.1,,,,
Telangana,South,05-09-2020 0.00,237.6,,,,
Telangana,South,01-10-2020 0.00,226.7,,,,
Telangana,South,02-10-2020 0.00,144.8,,,,
Telangana,South,03-10-2020 0.00,145.5,,,,
Telangana,South,04-10-2020 0.00,146.3,,,,
Telangana,South,05-10-2020 0.00,152.5,,,,
Telangana,South,01-11-2020 0.00,152.5,,,,
Telangana,South,02-11-2020 0.00,150.4,,,,
Telangana,South,03-11-2020 0.00,147.3,,,,
Telangana,South,04-11-2020 0.00,218.5,,,,
Telangana,South,05-11-2020 0.00,225.3,,,,
Telangana,South,01-12-2020 0.00,227.7,,,,
Telangana,South,02-12-2020 0.00,219.5,,,,
Telangana,South,03-12-2020 0.00,212.5,,,,
Telangana,South,04-12-2020 0.00,207.2,,,,
Telangana,South,05-12-2020 0.00,197,,,,
Tripura,NEast,02-01-2019 0.00,3.4,,,,
Tripura,NEast,03-01-2019 0.00,3.6,,,,
Tripura,NEast,04-01-2019 0.00,3.5,,,,
Tripura,NEast,05-01-2019 0.00,3.5,,,,
Tripura,NEast,06-01-2019 0.00,3.3,,,,
Tripura,NEast,07-01-2019 0.00,3.3,,,,
Tripura,NEast,08-01-2019 0.00,3.3,,,,
Tripura,NEast,09-01-2019 0.00,4.2,,,,
Tripura,NEast,10-01-2019 0.00,4.3,,,,
Tripura,NEast,11-01-2019 0.00,4.3,,,,
Tripura,NEast,12-01-2019 0.00,4.6,,,,
Tripura,NEast,13-01-2019 0.00,4.8,,,,
Tripura,NEast,14-01-2019 0.00,5,,,,
Tripura,NEast,15-01-2019 0.00,4.8,,,,
Tripura,NEast,16-01-2019 0.00,5.8,,,,
Tripura,NEast,17-01-2019 0.00,4.2,,,,
Tripura,NEast,18-01-2019 0.00,4.3,,,,
Tripura,NEast,19-01-2019 0.00,4.8,,,,
Tripura,NEast,20-01-2019 0.00,5.5,,,,
Tripura,NEast,21-01-2019 0.00,5.4,,,,
Tripura,NEast,22-01-2019 0.00,4.9,,,,
Tripura,NEast,23-01-2019 0.00,5.5,,,,
Tripura,NEast,24-01-2019 0.00,4.5,,,,
Tripura,NEast,25-01-2019 0.00,4.9,,,,
Tripura,NEast,26-01-2019 0.00,5.4,,,,
Tripura,NEast,27-01-2019 0.00,4.1,,,,
Tripura,NEast,28-01-2019 0.00,2.4,,,,
Tripura,NEast,29-01-2019 0.00,3.4,,,,
Tripura,NEast,30-01-2019 0.00,3.4,,,,
Tripura,NEast,31-01-2019 0.00,3.9,,,,
Tripura,NEast,02-02-2019 0.00,3.9,,,,
Tripura,NEast,03-02-2019 0.00,3.8,,,,
Tripura,NEast,04-02-2019 0.00,3.6,,,,
Tripura,NEast,05-02-2019 0.00,2.6,,,,
Tripura,NEast,06-02-2019 0.00,3.1,,,,
Tripura,NEast,07-02-2019 0.00,4.2,,,,
Tripura,NEast,08-02-2019 0.00,4.2,,,,
Tripura,NEast,09-02-2019 0.00,4,,,,
Tripura,NEast,10-02-2019 0.00,3.8,,,,
Tripura,NEast,11-02-2019 0.00,4.1,,,,
Tripura,NEast,12-02-2019 0.00,4.1,,,,
Tripura,NEast,13-02-2019 0.00,4.1,,,,
Tripura,NEast,14-02-2019 0.00,3.9,,,,
Tripura,NEast,15-02-2019 0.00,3.6,,,,
Tripura,NEast,16-02-2019 0.00,3.7,,,,
Tripura,NEast,17-02-2019 0.00,3.7,,,,
Tripura,NEast,18-02-2019 0.00,3.8,,,,
Tripura,NEast,19-02-2019 0.00,4.3,,,,
Tripura,NEast,20-02-2019 0.00,3.6,,,,
Tripura,NEast,21-02-2019 0.00,5,,,,
Tripura,NEast,22-02-2019 0.00,5,,,,
Tripura,NEast,23-02-2019 0.00,5.6,,,,
Tripura,NEast,24-02-2019 0.00,5.3,,,,
Tripura,NEast,25-02-2019 0.00,4.8,,,,
Tripura,NEast,26-02-2019 0.00,3.3,,,,
Tripura,NEast,27-02-2019 0.00,4.4,,,,
Tripura,NEast,28-02-2019 0.00,3.4,,,,
Tripura,NEast,02-03-2019 0.00,3.6,,,,
Tripura,NEast,03-03-2019 0.00,4.2,,,,
Tripura,NEast,04-03-2019 0.00,3.9,,,,
Tripura,NEast,05-03-2019 0.00,3.9,,,,
Tripura,NEast,06-03-2019 0.00,4,,,,
Tripura,NEast,07-03-2019 0.00,3.6,,,,
Tripura,NEast,08-03-2019 0.00,5.1,,,,
Tripura,NEast,09-03-2019 0.00,5.6,,,,
Tripura,NEast,10-03-2019 0.00,5.3,,,,
Tripura,NEast,11-03-2019 0.00,5.4,,,,
Tripura,NEast,12-03-2019 0.00,6,,,,
Tripura,NEast,13-03-2019 0.00,4.7,,,,
Tripura,NEast,14-03-2019 0.00,4.7,,,,
Tripura,NEast,15-03-2019 0.00,2.8,,,,
Tripura,NEast,16-03-2019 0.00,3.4,,,,
Tripura,NEast,17-03-2019 0.00,3.4,,,,
Tripura,NEast,18-03-2019 0.00,3.4,,,,
Tripura,NEast,19-03-2019 0.00,3.1,,,,
Tripura,NEast,20-03-2019 0.00,3.7,,,,
Tripura,NEast,21-03-2019 0.00,4.5,,,,
Tripura,NEast,22-03-2019 0.00,3.5,,,,
Tripura,NEast,23-03-2019 0.00,3.4,,,,
Tripura,NEast,24-03-2019 0.00,3.6,,,,
Tripura,NEast,25-03-2019 0.00,3.6,,,,
Tripura,NEast,26-03-2019 0.00,3.9,,,,
Tripura,NEast,27-03-2019 0.00,3.4,,,,
Tripura,NEast,28-03-2019 0.00,3.4,,,,
Tripura,NEast,29-03-2019 0.00,3.9,,,,
Tripura,NEast,30-03-2019 0.00,3.8,,,,
Tripura,NEast,31-03-2019 0.00,3.8,,,,
Tripura,NEast,02-04-2019 0.00,3.9,,,,
Tripura,NEast,03-04-2019 0.00,4.1,,,,
Tripura,NEast,04-04-2019 0.00,4.2,,,,
Tripura,NEast,05-04-2019 0.00,3.8,,,,
Tripura,NEast,06-04-2019 0.00,3.7,,,,
Tripura,NEast,07-04-2019 0.00,2.9,,,,
Tripura,NEast,08-04-2019 0.00,3.5,,,,
Tripura,NEast,09-04-2019 0.00,2.8,,,,
Tripura,NEast,10-04-2019 0.00,3.4,,,,
Tripura,NEast,11-04-2019 0.00,3.7,,,,
Tripura,NEast,12-04-2019 0.00,3.1,,,,
Tripura,NEast,13-04-2019 0.00,5.7,,,,
Tripura,NEast,14-04-2019 0.00,5.4,,,,
Tripura,NEast,15-04-2019 0.00,5.1,,,,
Tripura,NEast,16-04-2019 0.00,6.6,,,,
Tripura,NEast,17-04-2019 0.00,5.5,,,,
Tripura,NEast,18-04-2019 0.00,5.4,,,,
Tripura,NEast,19-04-2019 0.00,5.5,,,,
Tripura,NEast,20-04-2019 0.00,3.6,,,,
Tripura,NEast,21-04-2019 0.00,3.5,,,,
Tripura,NEast,22-04-2019 0.00,3.3,,,,
Tripura,NEast,23-04-2019 0.00,3.4,,,,
Tripura,NEast,24-04-2019 0.00,3.5,,,,
Tripura,NEast,25-04-2019 0.00,3.4,,,,
Tripura,NEast,26-04-2019 0.00,3.4,,,,
Tripura,NEast,27-04-2019 0.00,3.3,,,,
Tripura,NEast,28-04-2019 0.00,3.5,,,,
Tripura,NEast,29-04-2019 0.00,3.7,,,,
Tripura,NEast,30-04-2019 0.00,3.8,,,,
Tripura,NEast,02-05-2019 0.00,3.3,,,,
Tripura,NEast,03-05-2019 0.00,3.5,,,,
Tripura,NEast,04-05-2019 0.00,3.4,,,,
Tripura,NEast,05-05-2019 0.00,4.7,,,,
Tripura,NEast,06-05-2019 0.00,4.2,,,,
Tripura,NEast,07-05-2019 0.00,4.3,,,,
Tripura,NEast,08-05-2019 0.00,4.5,,,,
Tripura,NEast,09-05-2019 0.00,4.4,,,,
Tripura,NEast,10-05-2019 0.00,4.7,,,,
Tripura,NEast,11-05-2019 0.00,4.1,,,,
Tripura,NEast,12-05-2019 0.00,5.6,,,,
Tripura,NEast,13-05-2019 0.00,4.8,,,,
Tripura,NEast,14-05-2019 0.00,4.9,,,,
Tripura,NEast,15-05-2019 0.00,4.7,,,,
Tripura,NEast,16-05-2019 0.00,5,,,,
Tripura,NEast,17-05-2019 0.00,4.6,,,,
Tripura,NEast,18-05-2019 0.00,4.8,,,,
Tripura,NEast,19-05-2019 0.00,4.3,,,,
Tripura,NEast,20-05-2019 0.00,5.3,,,,
Tripura,NEast,21-05-2019 0.00,5.6,,,,
Tripura,NEast,22-05-2019 0.00,5.4,,,,
Tripura,NEast,23-05-2019 0.00,5.1,,,,
Tripura,NEast,24-05-2019 0.00,5.1,,,,
Tripura,NEast,25-05-2019 0.00,4.5,,,,
Tripura,NEast,26-05-2019 0.00,3.1,,,,
Tripura,NEast,27-05-2019 0.00,3.5,,,,
Tripura,NEast,28-05-2019 0.00,3.6,,,,
Tripura,NEast,29-05-2019 0.00,3.5,,,,
Tripura,NEast,30-05-2019 0.00,3.2,,,,
Tripura,NEast,31-05-2019 0.00,3.1,,,,
Tripura,NEast,02-06-2019 0.00,3.6,,,,
Tripura,NEast,03-06-2019 0.00,5,,,,
Tripura,NEast,04-06-2019 0.00,4.7,,,,
Tripura,NEast,05-06-2019 0.00,3.8,,,,
Tripura,NEast,06-06-2019 0.00,4.1,,,,
Tripura,NEast,07-06-2019 0.00,3.9,,,,
Tripura,NEast,08-06-2019 0.00,3.7,,,,
Tripura,NEast,09-06-2019 0.00,4.1,,,,
Tripura,NEast,10-06-2019 0.00,3.9,,,,
Tripura,NEast,11-06-2019 0.00,3.8,,,,
Tripura,NEast,12-06-2019 0.00,3.9,,,,
Tripura,NEast,13-06-2019 0.00,3.7,,,,
Tripura,NEast,14-06-2019 0.00,3.8,,,,
Tripura,NEast,15-06-2019 0.00,3.4,,,,
Tripura,NEast,16-06-2019 0.00,3.1,,,,
Tripura,NEast,17-06-2019 0.00,4.4,,,,
Tripura,NEast,18-06-2019 0.00,5.1,,,,
Tripura,NEast,19-06-2019 0.00,5.2,,,,
Tripura,NEast,20-06-2019 0.00,4.7,,,,
Tripura,NEast,21-06-2019 0.00,3.6,,,,
Tripura,NEast,22-06-2019 0.00,3.6,,,,
Tripura,NEast,23-06-2019 0.00,5.2,,,,
Tripura,NEast,24-06-2019 0.00,3.5,,,,
Tripura,NEast,25-06-2019 0.00,3.5,,,,
Tripura,NEast,26-06-2019 0.00,4.5,,,,
Tripura,NEast,27-06-2019 0.00,3.4,,,,
Tripura,NEast,28-06-2019 0.00,3.5,,,,
Tripura,NEast,29-06-2019 0.00,3.4,,,,
Tripura,NEast,30-06-2019 0.00,3.3,,,,
Tripura,NEast,01-07-2019 0.00,4.9,,,,
Tripura,NEast,02-07-2019 0.00,5,,,,
Tripura,NEast,03-07-2019 0.00,5.3,,,,
Tripura,NEast,04-07-2019 0.00,5.3,,,,
Tripura,NEast,05-07-2019 0.00,5.1,,,,
Tripura,NEast,06-07-2019 0.00,4.4,,,,
Tripura,NEast,07-07-2019 0.00,4.6,,,,
Tripura,NEast,08-07-2019 0.00,3.3,,,,
Tripura,NEast,08-07-2019 0.00,3.4,,,,
Tripura,NEast,09-07-2019 0.00,3.5,,,,
Tripura,NEast,09-07-2019 0.00,3.3,,,,
Tripura,NEast,10-07-2019 0.00,2.9,,,,
Tripura,NEast,10-07-2019 0.00,2.9,,,,
Tripura,NEast,11-07-2019 0.00,2.9,,,,
Tripura,NEast,11-07-2019 0.00,3.5,,,,
Tripura,NEast,12-07-2019 0.00,3.5,,,,
Tripura,NEast,12-07-2019 0.00,3.5,,,,
Tripura,NEast,13-07-2019 0.00,4,,,,
Tripura,NEast,14-07-2019 0.00,3.6,,,,
Tripura,NEast,15-07-2019 0.00,3.6,,,,
Tripura,NEast,16-07-2019 0.00,3.3,,,,
Tripura,NEast,17-07-2019 0.00,3.9,,,,
Tripura,NEast,18-07-2019 0.00,3.9,,,,
Tripura,NEast,19-07-2019 0.00,3.9,,,,
Tripura,NEast,20-07-2019 0.00,3.8,,,,
Tripura,NEast,21-07-2019 0.00,3.8,,,,
Tripura,NEast,22-07-2019 0.00,4,,,,
Tripura,NEast,23-07-2019 0.00,3.9,,,,
Tripura,NEast,24-07-2019 0.00,3.9,,,,
Tripura,NEast,25-07-2019 0.00,4,,,,
Tripura,NEast,26-07-2019 0.00,3.8,,,,
Tripura,NEast,27-07-2019 0.00,3.8,,,,
Tripura,NEast,28-07-2019 0.00,3.6,,,,
Tripura,NEast,29-07-2019 0.00,3.9,,,,
Tripura,NEast,30-07-2019 0.00,3.9,,,,
Tripura,NEast,31-07-2019 0.00,5,,,,
Tripura,NEast,01-08-2019 0.00,5.7,,,,
Tripura,NEast,02-08-2019 0.00,5.8,,,,
Tripura,NEast,03-08-2019 0.00,5.4,,,,
Tripura,NEast,04-08-2019 0.00,5.4,,,,
Tripura,NEast,05-08-2019 0.00,5.1,,,,
Tripura,NEast,06-08-2019 0.00,5.3,,,,
Tripura,NEast,08-08-2019 0.00,4.6,,,,
Tripura,NEast,09-08-2019 0.00,5.5,,,,
Tripura,NEast,10-08-2019 0.00,4.1,,,,
Tripura,NEast,11-08-2019 0.00,3.7,,,,
Tripura,NEast,12-08-2019 0.00,3.7,,,,
Tripura,NEast,13-08-2019 0.00,4.1,,,,
Tripura,NEast,14-08-2019 0.00,4.7,,,,
Tripura,NEast,15-08-2019 0.00,3.4,,,,
Tripura,NEast,16-08-2019 0.00,3.5,,,,
Tripura,NEast,17-08-2019 0.00,3.5,,,,
Tripura,NEast,18-08-2019 0.00,3.2,,,,
Tripura,NEast,19-08-2019 0.00,3.4,,,,
Tripura,NEast,20-08-2019 0.00,3.4,,,,
Tripura,NEast,21-08-2019 0.00,3.2,,,,
Tripura,NEast,22-08-2019 0.00,3.4,,,,
Tripura,NEast,23-08-2019 0.00,3.5,,,,
Tripura,NEast,24-08-2019 0.00,3.5,,,,
Tripura,NEast,25-08-2019 0.00,3.6,,,,
Tripura,NEast,26-08-2019 0.00,3.4,,,,
Tripura,NEast,27-08-2019 0.00,3.5,,,,
Tripura,NEast,28-08-2019 0.00,3.5,,,,
Tripura,NEast,29-08-2019 0.00,5.9,,,,
Tripura,NEast,30-08-2019 0.00,5.3,,,,
Tripura,NEast,31-08-2019 0.00,5.2,,,,
Tripura,NEast,01-09-2019 0.00,5.8,,,,
Tripura,NEast,02-09-2019 0.00,5,,,,
Tripura,NEast,03-09-2019 0.00,5.1,,,,
Tripura,NEast,04-09-2019 0.00,4.8,,,,
Tripura,NEast,05-09-2019 0.00,3.9,,,,
Tripura,NEast,06-09-2019 0.00,3.8,,,,
Tripura,NEast,08-09-2019 0.00,3.8,,,,
Tripura,NEast,09-09-2019 0.00,3.8,,,,
Tripura,NEast,10-09-2019 0.00,3.9,,,,
Tripura,NEast,11-09-2019 0.00,3.8,,,,
Tripura,NEast,12-09-2019 0.00,3.9,,,,
Tripura,NEast,13-09-2019 0.00,4.2,,,,
Tripura,NEast,14-09-2019 0.00,5.3,,,,
Tripura,NEast,15-09-2019 0.00,5,,,,
Tripura,NEast,16-09-2019 0.00,4.7,,,,
Tripura,NEast,17-09-2019 0.00,5,,,,
Tripura,NEast,18-09-2019 0.00,6.2,,,,
Tripura,NEast,19-09-2019 0.00,3.7,,,,
Tripura,NEast,20-09-2019 0.00,4.6,,,,
Tripura,NEast,21-09-2019 0.00,4.2,,,,
Tripura,NEast,22-09-2019 0.00,4.5,,,,
Tripura,NEast,23-09-2019 0.00,4.4,,,,
Tripura,NEast,24-09-2019 0.00,3.6,,,,
Tripura,NEast,25-09-2019 0.00,4.3,,,,
Tripura,NEast,26-09-2019 0.00,4.5,,,,
Tripura,NEast,27-09-2019 0.00,4.8,,,,
Tripura,NEast,28-09-2019 0.00,4.6,,,,
Tripura,NEast,29-09-2019 0.00,4.8,,,,
Tripura,NEast,30-09-2019 0.00,4.9,,,,
Tripura,NEast,01-10-2019 0.00,4.6,,,,
Tripura,NEast,02-10-2019 0.00,4.9,,,,
Tripura,NEast,03-10-2019 0.00,3.9,,,,
Tripura,NEast,04-10-2019 0.00,3.8,,,,
Tripura,NEast,05-10-2019 0.00,3.9,,,,
Tripura,NEast,06-10-2019 0.00,4.1,,,,
Tripura,NEast,08-10-2019 0.00,4.2,,,,
Tripura,NEast,09-10-2019 0.00,4.1,,,,
Tripura,NEast,10-10-2019 0.00,4,,,,
Tripura,NEast,11-10-2019 0.00,4.6,,,,
Tripura,NEast,12-10-2019 0.00,4,,,,
Tripura,NEast,13-10-2019 0.00,4.2,,,,
Tripura,NEast,14-10-2019 0.00,4.4,,,,
Tripura,NEast,15-10-2019 0.00,4.4,,,,
Tripura,NEast,16-10-2019 0.00,4.2,,,,
Tripura,NEast,17-10-2019 0.00,4,,,,
Tripura,NEast,18-10-2019 0.00,3.5,,,,
Tripura,NEast,19-10-2019 0.00,3.7,,,,
Tripura,NEast,20-10-2019 0.00,3.8,,,,
Tripura,NEast,21-10-2019 0.00,3.7,,,,
Tripura,NEast,22-10-2019 0.00,3.6,,,,
Tripura,NEast,23-10-2019 0.00,3.5,,,,
Tripura,NEast,24-10-2019 0.00,3.4,,,,
Tripura,NEast,25-10-2019 0.00,5.5,,,,
Tripura,NEast,26-10-2019 0.00,4.7,,,,
Tripura,NEast,27-10-2019 0.00,5.4,,,,
Tripura,NEast,28-10-2019 0.00,4.7,,,,
Tripura,NEast,29-10-2019 0.00,4.5,,,,
Tripura,NEast,30-10-2019 0.00,4.8,,,,
Tripura,NEast,31-10-2019 0.00,4.5,,,,
Tripura,NEast,01-11-2019 0.00,3.1,,,,
Tripura,NEast,02-11-2019 0.00,4,,,,
Tripura,NEast,03-11-2019 0.00,4.3,,,,
Tripura,NEast,04-11-2019 0.00,3.4,,,,
Tripura,NEast,05-11-2019 0.00,3.2,,,,
Tripura,NEast,06-11-2019 0.00,3.2,,,,
Tripura,NEast,08-11-2019 0.00,2.4,,,,
Tripura,NEast,09-11-2019 0.00,4.3,,,,
Tripura,NEast,10-11-2019 0.00,3.6,,,,
Tripura,NEast,11-11-2019 0.00,4,,,,
Tripura,NEast,12-11-2019 0.00,4.1,,,,
Tripura,NEast,13-11-2019 0.00,4,,,,
Tripura,NEast,14-11-2019 0.00,3.8,,,,
Tripura,NEast,15-11-2019 0.00,3.5,,,,
Tripura,NEast,16-11-2019 0.00,3.6,,,,
Tripura,NEast,17-11-2019 0.00,4,,,,
Tripura,NEast,18-11-2019 0.00,3.8,,,,
Tripura,NEast,19-11-2019 0.00,3.9,,,,
Tripura,NEast,20-11-2019 0.00,3.9,,,,
Tripura,NEast,21-11-2019 0.00,4.3,,,,
Tripura,NEast,22-11-2019 0.00,4,,,,
Tripura,NEast,23-11-2019 0.00,4.3,,,,
Tripura,NEast,24-11-2019 0.00,3.4,,,,
Tripura,NEast,25-11-2019 0.00,3.8,,,,
Tripura,NEast,26-11-2019 0.00,3.9,,,,
Tripura,NEast,27-11-2019 0.00,3.9,,,,
Tripura,NEast,28-11-2019 0.00,3.8,,,,
Tripura,NEast,29-11-2019 0.00,3.3,,,,
Tripura,NEast,30-11-2019 0.00,4.8,,,,
Tripura,NEast,01-12-2019 0.00,5.8,,,,
Tripura,NEast,02-12-2019 0.00,6.2,,,,
Tripura,NEast,03-12-2019 0.00,5.1,,,,
Tripura,NEast,04-12-2019 0.00,5.4,,,,
Tripura,NEast,05-12-2019 0.00,5,,,,
Tripura,NEast,06-12-2019 0.00,5.1,,,,
Tripura,NEast,08-12-2019 0.00,4.7,,,,
Tripura,NEast,09-12-2019 0.00,4.2,,,,
Tripura,NEast,10-12-2019 0.00,4.5,,,,
Tripura,NEast,11-12-2019 0.00,4.6,,,,
Tripura,NEast,12-12-2019 0.00,4.1,,,,
Tripura,NEast,13-12-2019 0.00,4.2,,,,
Tripura,NEast,14-12-2019 0.00,4.2,,,,
Tripura,NEast,15-12-2019 0.00,3.4,,,,
Tripura,NEast,16-12-2019 0.00,3.6,,,,
Tripura,NEast,17-12-2019 0.00,3.5,,,,
Tripura,NEast,18-12-2019 0.00,3.6,,,,
Tripura,NEast,19-12-2019 0.00,3.8,,,,
Tripura,NEast,20-12-2019 0.00,3.6,,,,
Tripura,NEast,21-12-2019 0.00,3.4,,,,
Tripura,NEast,22-12-2019 0.00,3.4,,,,
Tripura,NEast,23-12-2019 0.00,3.4,,,,
Tripura,NEast,24-12-2019 0.00,3.4,,,,
Tripura,NEast,25-12-2019 0.00,3.2,,,,
Tripura,NEast,26-12-2019 0.00,3.3,,,,
Tripura,NEast,27-12-2019 0.00,3.4,,,,
Tripura,NEast,28-12-2019 0.00,3.4,,,,
Tripura,NEast,29-12-2019 0.00,4.9,,,,
Tripura,NEast,30-12-2019 0.00,4.9,,,,
Tripura,NEast,31-12-2019 0.00,5,,,,
Tripura,NEast,01-01-2020 0.00,4.8,,,,
Tripura,NEast,02-01-2020 0.00,4.7,,,,
Tripura,NEast,03-01-2020 0.00,4.8,,,,
Tripura,NEast,04-01-2020 0.00,4.8,,,,
Tripura,NEast,05-01-2020 0.00,3.9,,,,
Tripura,NEast,13-01-2020 0.00,3.4,,,,
Tripura,NEast,14-01-2020 0.00,3.5,,,,
Tripura,NEast,15-01-2020 0.00,3.8,,,,
Tripura,NEast,16-01-2020 0.00,4,,,,
Tripura,NEast,17-01-2020 0.00,3.9,,,,
Tripura,NEast,18-01-2020 0.00,3.9,,,,
Tripura,NEast,19-01-2020 0.00,4.5,,,,
Tripura,NEast,20-01-2020 0.00,4.6,,,,
Tripura,NEast,21-01-2020 0.00,4.6,,,,
Tripura,NEast,22-01-2020 0.00,4.5,,,,
Tripura,NEast,23-01-2020 0.00,3.6,,,,
Tripura,NEast,24-01-2020 0.00,4.1,,,,
